 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
 Luigi,1 x U20goose,165.00,165,1/8/2024 9:00
 Alyssa,2 x U12swan,551.20,551,12/9/2024 19:55
 Luigi,2 x U22goose,420.60,420,15/9/2024 16:00
Shambhavi,1 x U12swan,674.00,0,20/10/2024 14:36
Shashwat,1 x U20goose,1034.00,0,20/10/2024 19:57
